learner_id,program_code,variation_code,message_in,message_out,created_at,user_response
551152,YARA,THUMB,A,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/3/2017 20:04,Hfh
265943,YARA,NARRATIVE,yara,"(1/23) A healthy crop makes a wealthy farmer. Follow Sala and Eli to learn to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 18:13,A
265943,YARA,NARRATIVE,A,(2/23) Eli and Sala have 1 acre farms in Nyandarua. Last season Eli harvested small tomatoes. Sala's tomatoes were big and very red. Reply A to continue,11/2/2017 18:14,A
265943,YARA,NARRATIVE,A,"(3/23) What caused Sala's tomatoes to grow big and red?
1. He used fertilizer that had special nutrients.
2. The soil on his farm was fertile.",11/2/2017 18:15,2
265943,YARA,NARRATIVE,2,"Actually, Sala's soil was not very fertile. He used Yara fertilizer with special nutrients to make his tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 18:17,A
265943,YARA,NARRATIVE,A,(4/23) Both farmers bought fertilizer at the same trusted agrovet. Sala bought Yara fertilizer and Eli bought commercial fertilizer. Reply A to continue,11/2/2017 18:19,A
265943,YARA,NARRATIVE,A,"(5/23) During transplanting, Eli used 50kgs of fertilizer on his farm while Sala used 50kgs of Yara Mila Unik 17 4 days after transplanting. Reply A to continue",11/2/2017 18:20,A
265943,YARA,NARRATIVE,A,"(6/23) After transplanting, roots take 4 days to harden or get used to the new soil. Before hardening, they won't absorb fertilizer well. Reply A to continue",11/2/2017 18:21,A
265943,YARA,NARRATIVE,A,(7/23) Sala applied 30g of fertilizer to each seedling. He used a soda bottle top 3 times since 1 bottle top measures 10g. Reply A to continue,11/2/2017 18:22,A
265943,YARA,NARRATIVE,A,"(8/23) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/2/2017 18:22,2
265943,YARA,NARRATIVE,2,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/2/2017 18:23,A
265943,YARA,NARRATIVE,A,"(9/23) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 18:24,A
265943,YARA,NARRATIVE,A,"(10/23) When big leaves sprouted, Eli used 50kgs of commercial top dress while Sala used 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/2/2017 18:25,A
265943,YARA,NARRATIVE,A,"(11/23) Yara Liva Nitrabor has boron to harden the tomato skin, and calcium to make the crop resistant to disease like Blossom End Rot. Reply A to continue",11/2/2017 18:26,A
265943,YARA,NARRATIVE,A,"(12/23) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",11/2/2017 18:28,A
265943,YARA,NARRATIVE,A,"Great! Not quite. Apply 50kgs per acre. So for 2 acres it is 100kgs of Yara Unik and 30g per seedling. Using less fertilizer reduces harvest.
Reply A to continue",11/2/2017 19:29,A
265943,YARA,NARRATIVE,A,"(13/23) When the tomatoes started flowering, Eli didn't apply a second top dress. Sala applied 75kgs of Yara Mila Winner. Reply * for menu Reply A to continue",11/2/2017 19:35,A
265943,YARA,NARRATIVE,A,"(14/23) Yara Mila Winner has potassium which gives tomatoes a solid red colour, even ripening and sweeter taste. Reply A to continue",11/2/2017 19:35,A
265943,YARA,NARRATIVE,A,(15/23) When Eli and Sala harvested the market price for tomatoes was low. Eli had to sell immediately because his tomatoes would go bad. Reply A to continue,11/2/2017 19:36,A
265943,YARA,NARRATIVE,A,(16/23) Sala waited since his tomatoes were better quality and didn't spoil quickly. He sold his tomatoes a week later when the prices rose. Reply A to continue,11/2/2017 19:37,A
265943,YARA,NARRATIVE,A,(17/23) Eli thought no-one would buy Sala's tomatoes because they were so big but Sala found good market for them and made a big profit. Reply A to continue,11/2/2017 19:37,A
265943,YARA,NARRATIVE,A,"(18/23) Eli asked Sala how he grew healthy red, sweet tomatoes that didn't spoil quickly. Sala told him his secret was Yara fertilizer. Reply A to continue",11/2/2017 19:38,Arifu
459616,YARA,NARRATIVE,1,"(1/23) A healthy crop makes a wealthy farmer. Follow Sala and Eli to learn to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 16:59,NA
553523,YARA,THUMB,YARA,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 18:50,A
553523,YARA,THUMB,A,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/2/2017 18:50,BUILD
501156,YARA,THUMB,YARA,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 15:47,A
501156,YARA,THUMB,A,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/2/2017 15:49,2
501156,YARA,THUMB,2,"Actually, even with fertile soil, you need Yara fertilizer with special nutrients to make tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 15:52,A
501156,YARA,THUMB,A,(3/16) Apply 50kgs of Yara Mila Unik 17 4 days after transplanting so the roots get used to the new soil to absorb the fertilizer well.  Reply A to continue,11/2/2017 15:53,A
501156,YARA,THUMB,A,"(4/16) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 15:54,A
501156,YARA,THUMB,A,(5/16)  Apply 30g of fertilizer to each seedling. Use a soda bottle top 3 times since 1 bottle top measures 10g.  Reply A to continue,11/2/2017 15:54,A
501156,YARA,THUMB,A,"(6/16) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/2/2017 15:56,2
501156,YARA,THUMB,2,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/2/2017 15:57,A
501156,YARA,THUMB,A,"(7/16) When big leaves sprout, apply 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/2/2017 15:57,A
501156,YARA,THUMB,A,"(8/16) Yara Liva Nitrabor has boron to harden the tomato skin, and calcium to make the crop resistant to disease like Blossom End Rot. Reply A to continue",11/2/2017 15:59,A
501156,YARA,THUMB,A,"(9/16) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",11/2/2017 16:00,2
501156,YARA,THUMB,2,"Great! Apply 50kgs per acre. So for 2 acres it is 100kgs of Yara Unik and 30g per seedling. Using less fertilizer reduces harvest.
Reply A to continue",11/2/2017 16:02,A
501156,YARA,THUMB,A,"(10/16) When the tomatoes start flowering, apply 75kgs of Yara Mila Winner with potassium for a red colour, even ripening and sweeter taste. Reply A to continue",11/2/2017 16:04,A
501156,YARA,THUMB,A,(11/16) Your tomatoes won't spoil quickly Since the tomatoes will be better quality and didn't spoil quickly you can wait and sell them when the prices rise.  Reply A to continue,11/2/2017 16:06,A
501156,YARA,THUMB,A,"(12/16) Even if your tomatoes grow big, there is market for them where you can make a big profit. Reply A to continue",11/2/2017 17:09,A
501156,YARA,THUMB,A,"(13/16) Using Yara fertilizer at the right stages of crop growth costs a bit more money, but the harvest and profit were worth it. Reply A to continue",11/2/2017 17:10,A
501156,YARA,THUMB,A,"(14/16) Which stage should you apply fertilizer to your tomatoes?
1. 4 days after transplanting
2. When leaves sprout
3. When tomatoes flower
4. All the above",11/2/2017 17:12,4
501156,YARA,THUMB,4,"Good job! Apply Yara fertilizer 4 days after transplanting, when leaves sprout and when the crop starts flowering.
Reply A to continue",11/2/2017 17:14,A
501156,YARA,THUMB,A,"(15/16) Grow healthy, red and sweet tomatoes. Start using Yara fertilizer today and increase your production!  Reply A to continue",11/2/2017 17:15,A
501156,YARA,THUMB,A,"(23/23) Are you interested in using Yara fertilizer to improve your crop?
1. Yes
2. No",11/2/2017 17:16,1
501156,YARA,THUMB,1,"That is great! Contact an agronomist near you. Dial 0208022951.
Reply A to continue",11/2/2017 17:16,A
501156,YARA,THUMB,A,"You have learned how to use Yara fertilizer. Choose 2 see how Sala uses Yara fertilizer:
1. Tell me if you liked the lesson
2. Next lesson
3. Quiz
4. Menu",11/2/2017 17:17,1
651853,YARA,THUMB,Yara,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 14:02,A
651853,YARA,THUMB,A,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/2/2017 14:03,1
651853,YARA,THUMB,1,"Very good. Yara fertilizer has special nutrients that makes tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 14:04,A
651853,YARA,THUMB,A,(3/16) Apply 50kgs of Yara Mila Unik 17 4 days after transplanting so the roots get used to the new soil to absorb the fertilizer well.  Reply A to continue,11/2/2017 14:05,A
651853,YARA,THUMB,A,"(4/16) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 14:06,A
651853,YARA,THUMB,A,(5/16)  Apply 30g of fertilizer to each seedling. Use a soda bottle top 3 times since 1 bottle top measures 10g.  Reply A to continue,11/2/2017 14:07,A
651853,YARA,THUMB,A,"(6/16) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/2/2017 14:07,2
651853,YARA,THUMB,2,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/2/2017 14:10,A
651853,YARA,THUMB,A,"(7/16) When big leaves sprout, apply 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/2/2017 14:11,A
651853,YARA,THUMB,A,"(8/16) Yara Liva Nitrabor has boron to harden the tomato skin, and calcium to make the crop resistant to disease like Blossom End Rot. Reply A to continue",11/2/2017 14:12,A
651853,YARA,THUMB,A,"(9/16) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",11/2/2017 14:13,A
651853,YARA,THUMB,A,"Great! Apply 50kgs per acre. So for 2 acres it is 100kgs of Yara Unik and 30g per seedling. Using less fertilizer reduces harvest.
Reply A to continue",11/2/2017 14:16,A
651853,YARA,THUMB,A,"(10/16) When the tomatoes start flowering, apply 75kgs of Yara Mila Winner with potassium for a red colour, even ripening and sweeter taste. Reply A to continue",11/2/2017 14:17,A
651853,YARA,THUMB,A,(11/16) Your tomatoes won't spoil quickly Since the tomatoes will be better quality and didn't spoil quickly you can wait and sell them when the prices rise.  Reply A to continue,11/2/2017 14:18,A
651853,YARA,THUMB,A,"(12/16) Even if your tomatoes grow big, there is market for them where you can make a big profit. Reply A to continue",11/2/2017 14:19,A
651853,YARA,THUMB,A,"(13/16) Using Yara fertilizer at the right stages of crop growth costs a bit more money, but the harvest and profit were worth it. Reply A to continue",11/2/2017 14:20,A
651853,YARA,THUMB,A,"(14/16) Which stage should you apply fertilizer to your tomatoes?
1. 4 days after transplanting
2. When leaves sprout
3. When tomatoes flower
4. All the above",11/2/2017 14:21,1
651853,YARA,THUMB,1,"Yes. Apply Yara Mila Unik 17 4 days after transplanting when the roots  have hardened.
Reply A to continue",11/2/2017 14:23,A
651853,YARA,THUMB,A,"(15/16) Grow healthy, red and sweet tomatoes. Start using Yara fertilizer today and increase your production!  Reply A to continue",11/2/2017 14:24,A
651853,YARA,THUMB,A,"(23/23) Are you interested in using Yara fertilizer to improve your crop?
1. Yes
2. No",11/2/2017 14:25,.
651853,YARA,THUMB,.,"That is great! Contact an agronomist near you. Dial 0208022951.
Reply A to continue",11/2/2017 14:26,A
651853,YARA,THUMB,A,"You have learned how to use Yara fertilizer. Choose 2 see how Sala uses Yara fertilizer:
1. Tell me if you liked the lesson
2. Next lesson
3. Quiz
4. Menu",11/2/2017 14:28,D
651853,YARA,THUMB,A,"You have learned how to use Yara fertilizer. Choose 2 see how Sala uses Yara fertilizer:
1. Tell me if you liked the lesson
2. Next lesson
3. Quiz
4. Menu",11/2/2017 14:35,2
651853,YARA,THUMB,2,,11/2/2017 14:37,BUILD
315726,YARA,THUMB,YARA,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/4/2017 22:49,NA
563860,YARA,THUMB,YARA,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 16:07,A
563860,YARA,THUMB,A,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/2/2017 16:08,1
563860,YARA,THUMB,1,"Very good. Yara fertilizer has special nutrients that makes tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 16:10,A
563860,YARA,THUMB,A,(3/16) Apply 50kgs of Yara Mila Unik 17 4 days after transplanting so the roots get used to the new soil to absorb the fertilizer well.  Reply A to continue,11/2/2017 16:11,A
563860,YARA,THUMB,A,"(4/16) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 18:12,A
563860,YARA,THUMB,A,(5/16)  Apply 30g of fertilizer to each seedling. Use a soda bottle top 3 times since 1 bottle top measures 10g.  Reply A to continue,11/2/2017 18:13,A
563860,YARA,THUMB,A,"(6/16) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/2/2017 18:14,2
563860,YARA,THUMB,2,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/2/2017 18:26,A
563860,YARA,THUMB,A,"(7/16) When big leaves sprout, apply 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/2/2017 18:27,A
563860,YARA,THUMB,A,"(8/16) Yara Liva Nitrabor has boron to harden the tomato skin, and calcium to make the crop resistant to disease like Blossom End Rot. Reply A to continue",11/2/2017 18:29,A
563860,YARA,THUMB,A,"(9/16) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",11/2/2017 18:30,1
563860,YARA,THUMB,1,"Not quite. Apply 50kgs per acre. So for 2 acres it is 100kgs of Yara Unik and 30g per seedling. Using less fertilizer reduces harvest.
Reply A to continue",11/2/2017 18:32,A
563860,YARA,THUMB,A,"(10/16) When the tomatoes start flowering, apply 75kgs of Yara Mila Winner with potassium for a red colour, even ripening and sweeter taste. Reply A to continue",11/2/2017 18:34,A
563860,YARA,THUMB,A,(11/16) Your tomatoes won't spoil quickly Since the tomatoes will be better quality and didn't spoil quickly you can wait and sell them when the prices rise.  Reply A to continue,11/2/2017 18:35,A
563860,YARA,THUMB,A,"(12/16) Even if your tomatoes grow big, there is market for them where you can make a big profit. Reply A to continue",11/2/2017 18:37,A
563860,YARA,THUMB,A,"(13/16) Using Yara fertilizer at the right stages of crop growth costs a bit more money, but the harvest and profit were worth it. Reply A to continue",11/2/2017 18:38,A
563860,YARA,THUMB,A,"(14/16) Which stage should you apply fertilizer to your tomatoes?
1. 4 days after transplanting
2. When leaves sprout
3. When tomatoes flower
4. All the above",11/2/2017 18:39,1
563860,YARA,THUMB,1,"Yes. Apply Yara Mila Unik 17 4 days after transplanting when the roots  have hardened.
Reply A to continue",11/2/2017 18:41,A
563860,YARA,THUMB,A,"(15/16) Grow healthy, red and sweet tomatoes. Start using Yara fertilizer today and increase your production!  Reply A to continue",11/2/2017 18:42,A
563860,YARA,THUMB,A,"(23/23) Are you interested in using Yara fertilizer to improve your crop?
1. Yes
2. No",11/2/2017 18:45,1
563860,YARA,THUMB,1,"That is great! Contact an agronomist near you. Dial 0208022951.
Reply A to continue",11/2/2017 18:50,A
563860,YARA,THUMB,A,"You have learned how to use Yara fertilizer. Choose 2 see how Sala uses Yara fertilizer:
1. Tell me if you liked the lesson
2. Next lesson
3. Quiz
4. Menu",11/2/2017 19:45,1
552739,YARA,THUMB,YARA,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 15:08,A
552739,YARA,THUMB,A,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/2/2017 15:09,2
552739,YARA,THUMB,2,"Actually, even with fertile soil, you need Yara fertilizer with special nutrients to make tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 15:10,A
552739,YARA,THUMB,A,(3/16) Apply 50kgs of Yara Mila Unik 17 4 days after transplanting so the roots get used to the new soil to absorb the fertilizer well.  Reply A to continue,11/2/2017 15:11,A
552739,YARA,THUMB,A,"(4/16) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 15:12,NA
520858,YARA,NARRATIVE,YARA,"(1/23) A healthy crop makes a wealthy farmer. Follow Sala and Eli to learn to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 16:04,A
520858,YARA,NARRATIVE,A,(2/23) Eli and Sala have 1 acre farms in Nyandarua. Last season Eli harvested small tomatoes. Sala's tomatoes were big and very red. Reply A to continue,11/2/2017 16:07,A
520858,YARA,NARRATIVE,A,"(3/23) What caused Sala's tomatoes to grow big and red?
1. He used fertilizer that had special nutrients.
2. The soil on his farm was fertile.",11/2/2017 16:09,2
520858,YARA,NARRATIVE,2,"Actually, Sala's soil was not very fertile. He used Yara fertilizer with special nutrients to make his tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 16:10,A
520858,YARA,NARRATIVE,A,(4/23) Both farmers bought fertilizer at the same trusted agrovet. Sala bought Yara fertilizer and Eli bought commercial fertilizer. Reply A to continue,11/2/2017 16:11,A
520858,YARA,NARRATIVE,A,"(5/23) During transplanting, Eli used 50kgs of fertilizer on his farm while Sala used 50kgs of Yara Mila Unik 17 4 days after transplanting. Reply A to continue",11/2/2017 16:13,A
520858,YARA,NARRATIVE,A,"(6/23) After transplanting, roots take 4 days to harden or get used to the new soil. Before hardening, they won't absorb fertilizer well. Reply A to continue",11/2/2017 16:14,A
520858,YARA,NARRATIVE,A,(7/23) Sala applied 30g of fertilizer to each seedling. He used a soda bottle top 3 times since 1 bottle top measures 10g. Reply A to continue,11/2/2017 16:15,A
520858,YARA,NARRATIVE,A,"(8/23) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/2/2017 16:16,2
520858,YARA,NARRATIVE,2,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/2/2017 16:17,A
520858,YARA,NARRATIVE,A,"(9/23) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 16:19,A
520858,YARA,NARRATIVE,A,"(10/23) When big leaves sprouted, Eli used 50kgs of commercial top dress while Sala used 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/2/2017 16:20,A
520858,YARA,NARRATIVE,A,"(11/23) Yara Liva Nitrabor has boron to harden the tomato skin, and calcium to make the crop resistant to disease like Blossom End Rot. Reply A to continue",11/2/2017 16:21,A
520858,YARA,NARRATIVE,A,"(12/23) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",11/2/2017 16:23,2
520858,YARA,NARRATIVE,2,"Great! Not quite. Apply 50kgs per acre. So for 2 acres it is 100kgs of Yara Unik and 30g per seedling. Using less fertilizer reduces harvest.
Reply A to continue",11/2/2017 16:25,2
520858,YARA,NARRATIVE,2,"(13/23) When the tomatoes started flowering, Eli didn't apply a second top dress. Sala applied 75kgs of Yara Mila Winner. Reply * for menu Reply A to continue",11/2/2017 16:26,2
520858,YARA,NARRATIVE,2,"(14/23) Yara Mila Winner has potassium which gives tomatoes a solid red colour, even ripening and sweeter taste. Reply A to continue",11/2/2017 16:28,A
520858,YARA,NARRATIVE,A,(15/23) When Eli and Sala harvested the market price for tomatoes was low. Eli had to sell immediately because his tomatoes would go bad. Reply A to continue,11/2/2017 16:31,A
520858,YARA,NARRATIVE,A,(16/23) Sala waited since his tomatoes were better quality and didn't spoil quickly. He sold his tomatoes a week later when the prices rose. Reply A to continue,11/2/2017 16:31,A
520858,YARA,NARRATIVE,A,(17/23) Eli thought no-one would buy Sala's tomatoes because they were so big but Sala found good market for them and made a big profit. Reply A to continue,11/2/2017 16:32,NA
552578,YARA,NARRATIVE,YARA,"(1/23) A healthy crop makes a wealthy farmer. Follow Sala and Eli to learn to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 16:42,A
552578,YARA,NARRATIVE,A,(2/23) Eli and Sala have 1 acre farms in Nyandarua. Last season Eli harvested small tomatoes. Sala's tomatoes were big and very red. Reply A to continue,11/2/2017 16:44,A
552578,YARA,NARRATIVE,A,"(3/23) What caused Sala's tomatoes to grow big and red?
1. He used fertilizer that had special nutrients.
2. The soil on his farm was fertile.",11/2/2017 16:45,1
552578,YARA,NARRATIVE,1,"Very good. Sala used Yara fertilizer that has special nutrients that made his tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 16:45,A
552578,YARA,NARRATIVE,A,(4/23) Both farmers bought fertilizer at the same trusted agrovet. Sala bought Yara fertilizer and Eli bought commercial fertilizer. Reply A to continue,11/2/2017 16:46,A
552578,YARA,NARRATIVE,A,"(5/23) During transplanting, Eli used 50kgs of fertilizer on his farm while Sala used 50kgs of Yara Mila Unik 17 4 days after transplanting. Reply A to continue",11/2/2017 16:47,A
552578,YARA,NARRATIVE,A,"(6/23) After transplanting, roots take 4 days to harden or get used to the new soil. Before hardening, they won't absorb fertilizer well. Reply A to continue",11/2/2017 16:48,A
552578,YARA,NARRATIVE,A,(7/23) Sala applied 30g of fertilizer to each seedling. He used a soda bottle top 3 times since 1 bottle top measures 10g. Reply A to continue,11/2/2017 16:50,A
552578,YARA,NARRATIVE,A,"(8/23) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/2/2017 16:51,2
552578,YARA,NARRATIVE,2,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/2/2017 16:52,A
552578,YARA,NARRATIVE,A,"(9/23) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 16:52,A
552578,YARA,NARRATIVE,A,"(10/23) When big leaves sprouted, Eli used 50kgs of commercial top dress while Sala used 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/2/2017 16:53,A
552578,YARA,NARRATIVE,A,"(11/23) Yara Liva Nitrabor has boron to harden the tomato skin, and calcium to make the crop resistant to disease like Blossom End Rot. Reply A to continue",11/2/2017 16:54,A
552578,YARA,NARRATIVE,A,"(12/23) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",11/2/2017 16:56,2
552578,YARA,NARRATIVE,2,"Great! Not quite. Apply 50kgs per acre. So for 2 acres it is 100kgs of Yara Unik and 30g per seedling. Using less fertilizer reduces harvest.
Reply A to continue",11/2/2017 16:57,A
552578,YARA,NARRATIVE,A,"(13/23) When the tomatoes started flowering, Eli didn't apply a second top dress. Sala applied 75kgs of Yara Mila Winner. Reply * for menu Reply A to continue",11/2/2017 16:58,A
552578,YARA,NARRATIVE,A,"(14/23) Yara Mila Winner has potassium which gives tomatoes a solid red colour, even ripening and sweeter taste. Reply A to continue",11/2/2017 16:59,A
552578,YARA,NARRATIVE,A,(15/23) When Eli and Sala harvested the market price for tomatoes was low. Eli had to sell immediately because his tomatoes would go bad. Reply A to continue,11/2/2017 17:00,A
552578,YARA,NARRATIVE,A,(16/23) Sala waited since his tomatoes were better quality and didn't spoil quickly. He sold his tomatoes a week later when the prices rose. Reply A to continue,11/2/2017 17:02,A
552578,YARA,NARRATIVE,A,(17/23) Eli thought no-one would buy Sala's tomatoes because they were so big but Sala found good market for them and made a big profit. Reply A to continue,11/2/2017 17:02,A
552578,YARA,NARRATIVE,A,"(18/23) Eli asked Sala how he grew healthy red, sweet tomatoes that didn't spoil quickly. Sala told him his secret was Yara fertilizer. Reply A to continue",11/2/2017 17:03,A
552578,YARA,NARRATIVE,A,"(19/23) Sala used Yara fertilizer at the right stages of crop growth. He spent a bit more money, but the harvest and profit were worth it.  Reply A to continue",11/2/2017 17:16,A
552578,YARA,NARRATIVE,A,"(20/23) Sala used to harvest 8 crates of tomatoes every season. Last season, he used Yara fertilizer and harvested 18 crates. Reply A to continue",11/2/2017 17:16,A
552578,YARA,NARRATIVE,A,"(21/23) Which stage should you apply fertilizer to your tomatoes?
1. 4 days after transplanting
2. When leaves sprout
3. When tomatoes flower
4. All the above",11/2/2017 17:17,4
552578,YARA,NARRATIVE,4,"Good job! Apply Yara fertilizer 4 days after transplanting, when leaves sprout and when the crop starts flowering.
Reply A to continue",11/2/2017 17:19,A
552578,YARA,NARRATIVE,A,"(22/23) Be like Sala and grow healthy, red and sweet tomatoes. Start using Yara fertilizer today and increase your production! Reply A to continue",11/2/2017 17:22,A
552578,YARA,NARRATIVE,A,"(23/23) Are you interested in using Yara fertilizer to improve your crop?
1. Yes
2. No",11/2/2017 17:23,1
552578,YARA,NARRATIVE,1,"That is great! Contact an agronomist near you. Dial 0208022951.
Reply A to continue",11/2/2017 17:24,NA
535620,YARA,THUMB,YARA,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/3/2017 9:43,NA
520389,YARA,THUMB,Yara,"(1/16) A healthy crop makes a wealthy farmer. Continue to learn how to grow healthier, redder, sweeter tomatoes. Reply * to go back Reply A to continue",11/2/2017 14:05,A
520389,YARA,THUMB,A,"(2/16) What causes tomatoes to grow big and red?
1. Using fertilizer that had special nutrients.
2. Fertile soil.",11/2/2017 14:07,1
520389,YARA,THUMB,1,"Very good. Yara fertilizer has special nutrients that makes tomatoes grow healthy, big and red.
Reply A to continue",11/2/2017 14:08,A
520389,YARA,THUMB,A,(3/16) Apply 50kgs of Yara Mila Unik 17 4 days after transplanting so the roots get used to the new soil to absorb the fertilizer well.  Reply A to continue,11/2/2017 14:08,A
520389,YARA,THUMB,A,"(4/16) Yara Mila Unik 17 has phosphorus, nitrogen and potassium which  help early crop establishment and vigorous growth. Reply A to continue",11/2/2017 14:09,A
520389,YARA,THUMB,A,(5/16)  Apply 30g of fertilizer to each seedling. Use a soda bottle top 3 times since 1 bottle top measures 10g.  Reply A to continue,11/2/2017 14:10,A
520389,YARA,THUMB,A,"(6/16) Why is it important to apply Yara fertilizer 4 days after transplanting tomato seedlings?
1. To wait for rain
2. The roots absorb nutrients better.",11/2/2017 14:11,2
520389,YARA,THUMB,2,"Great! Tomato roots take 4 days to harden and are able to absorb nutrients better.
Reply A to continue",11/2/2017 14:13,A
520389,YARA,THUMB,A,"(7/16) When big leaves sprout, apply 100kgs of Yara Liva Nitrabor top dress. Reply * menu Reply A to continue",11/2/2017 14:14,A
520389,YARA,THUMB,A,"(8/16) Yara Liva Nitrabor has boron to harden the tomato skin, and calcium to make the crop resistant to disease like Blossom End Rot. Reply A to continue",11/2/2017 14:14,A
520389,YARA,THUMB,A,"(9/16) How many kgs of Yara Mila Unik should you apply for 2 acres and how much per seedling?
1. 50 kgs & 10g per seedling
2. 100kgs & 30g per seedling",11/2/2017 14:15,2
